X,Y,OBJECTID,KC_Fac_FID,KCParkFID,SiteName,SiteType,Owner,OwnerType,Manager,ManageType,Maintd_By,MaintType,Label_Type
-121.943812861847,47.6892930463,1634,2501,7263202,Stillwater Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,2
-122.368870056563,47.5194735465875,1635,2776,3243602,Roxhill Playground,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.210674090806,47.4058734438671,1636,2333,5220701,Garrison Creek Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,1
-122.223773842782,47.2901829149077,1637,8151,5211904,21st Street Playground,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,1
-122.205628286211,47.7725096070793,1638,2601,5260501,William Penn Park,Park Site,City of Bothell,City,City of Bothell,City,City of Bothell,City,1
-122.148372399322,47.5457110919605,1639,5014,5242214,Forest Glen East Neighborhood Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.285083701204,47.347613482106,1640,2566,4223401,Bingaman Pond Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.283170886722,47.347789659618,1641,2566,4223401,Bingaman Pond Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.283835834939,47.3487673282819,1642,2566,4223401,Bingaman Pond Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,2
-122.018775203137,47.3823406805893,1643,2752,6222201,Wetland 79 Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.288743007776,47.6143197380284,1644,7037,4253402,Alvin Larkins Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.230658747565,47.7395785215956,1645,2275,4261301,Moorlands Park,Park Site,City of Kenmore,City,City of Kenmore,City,City of Kenmore,City,0
-122.229567154561,47.7394279835775,1646,2275,4261301,Moorlands Park,Park Site,City of Kenmore,City,City of Kenmore,City,City of Kenmore,City,1
-122.294065154013,47.5394471681275,1647,2276,4242801,Van Asselt Playfield,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.320839564457,47.6543924496042,1648,6986,4251705,Northlake Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.040830938771,47.2743423491926,1649,2718,6212701,Flaming Geyser Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.041546438697,47.2772462725857,1650,2718,6212701,Flaming Geyser Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.30537282772,47.6771403746619,1651,7003,4250402,Ravenna-Eckstein Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.060779807509,47.3783053757501,1652,3009,6222002,Cedar Creek Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.061804128798,47.3744486965461,1653,3009,6222002,Cedar Creek Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.285247448238,47.5018364968184,1654,7958,4231002,Duwamish Hill Preserve,Park Site,City of Tukwila,City,City of Tukwila,City,City of Tukwila,City,1
-122.454594198797,47.4241293627375,1655,2449,3220502,Vashon Commons,Park Site,Vashon PRSD,Park District,Vashon PRSD,Park District,Vashon PRSD,Park District,0
-122.4571496126,47.4238363342157,1656,2449,3220502,Vashon Commons,Park Site,Vashon PRSD,Park District,Vashon PRSD,Park District,Vashon PRSD,Park District,1
-122.396013337823,47.5311765968138,1657,2472,3243501,Lincoln Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.208136573293,47.3770426020665,1658,7289,5221903,Campus Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,1
-121.926581401423,47.5209822136149,1659,2391,7243301,Jim Ellis Memorial Regional Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-121.929290215902,47.5233995473917,1660,2391,7243301,Jim Ellis Memorial Regional Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-121.928541352588,47.5212007348316,1661,2391,7243301,Jim Ellis Memorial Regional Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,2
-122.245425961606,47.7271901384607,1662,2376,4262302,Saint Edward State Park,Park Site,Washington State Parks,State,Washington State Parks,State,Washington State Parks,State,0
-122.255700988136,47.731164710036,1663,2376,4262302,Saint Edward State Park,Park Site,Washington State Parks,State,Washington State Parks,State,Washington State Parks,State,1
-122.158350226966,47.5336809175884,1664,2745,5242702,Redman Park,Park Site,City of Newcastle,City,City of Newcastle,City,City of Newcastle,City,1
-122.304342882585,47.7725131300638,1665,2252,4260402,Bruggers Bog Park,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,1
-122.311627966061,47.6352743705916,1666,7011,4252106,Boren Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.397528981512,47.6776730705094,1667,7006,3250203,Webster Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.313208265983,47.639036861894,1668,2298,4252105,Interlaken Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,0
-122.306601544676,47.6351064113735,1669,2298,4252105,Interlaken Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.208880813871,47.4621246056826,1670,2850,5231903,Talbot Hill Reservoir Park,Park Site,City of Renton,City,City of Renton,City,City of Renton,City,1
-122.341293461368,47.6065048181646,1671,2277,4253101,Waterfront Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.325315778816,47.5266834647508,1672,7213,4243205,Cesar Chavez Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.236856595136,47.4396519009105,1673,6887,4233602,Springbrook Greenbelt,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,1
-122.289257366024,47.5920592455795,1674,7120,4252109,Lake Washington Boulevard,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,0
-122.262528784517,47.5576357708285,1675,7120,4252109,Lake Washington Boulevard,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.281332095648,47.6154878756064,1676,7120,4252109,Lake Washington Boulevard,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,2
-122.283140973394,47.578195564257,1677,7120,4252109,Lake Washington Boulevard,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,3
-122.359632329529,47.6353490461591,1678,7132,3252405,West Queen Anne Playfield,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-121.98684568337,47.2124112098476,1679,2735,6202401,McFarland Park,Park Site,City of Enumclaw,City,City of Enumclaw,City,City of Enumclaw,City,0
-121.986409787128,47.2119609932119,1680,2735,6202401,McFarland Park,Park Site,City of Enumclaw,City,City of Enumclaw,City,City of Enumclaw,City,1
-122.305463594047,47.5894045240659,1681,6961,4240910,Atlantic Street Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.170251707708,47.5104198605847,1682,2351,5230403,Honeydew Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.353051305665,47.2988140719149,1683,2432,4211903,Saghalie Park,Park Site,City of Federal Way,City,City of Federal Way,City,City of Federal Way,City,1
-121.873252137778,47.539719337374,1684,5384,7242617,Muir Park,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,1
-122.415935893132,47.6500282134073,1685,7113,3251504,Carleton Highlands,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.203194072825,47.5938702658756,1686,2836,5240501,Killarney Glen Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.189132404298,47.5313451106674,1687,15321,5242901,Little Rhody Park,Park Site,City of Newcastle,City,City of Newcastle,City,City of Newcastle,City,1
-121.982581853696,47.3553376262391,1688,2994,6223602,Cemetery Reach Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-121.988658109806,47.3531090316158,1689,2994,6223602,Cemetery Reach Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.076051432182,47.6658861580354,1690,2661,6250802,Evans Creek Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.025250232197,47.6403177877616,1691,2661,6250802,Evans Creek Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,2
-122.156890835365,47.5712254252234,1692,5046,5241505,Somerset North Slope Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.085294432979,47.5605982505767,1693,2680,6241802,Meerwood Park,Park Site,City of Issaquah,City,City of Issaquah,City,City of Issaquah,City,1
-122.458410452766,47.4517290178797,1694,2479,3232901,Ober Park,Park Site,Vashon PRSD,Park District,Vashon PRSD,Park District,Vashon PRSD,Park District,1
-121.907877392551,47.6460764888505,1695,2379,7251601,Loutsis Park,Park Site,City of Carnation,City,City of Carnation,City,City of Carnation,City,1
-122.082977943981,47.4245825587713,1696,2980,6220502,Peterson Lake Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.075186866871,47.423732778234,1697,2980,6220502,Peterson Lake Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-121.990960361739,47.599775715584,1698,8102,6240101,Steven and Rosina Kipper Preserve,Park Site,City of Sammamish,City,City of Sammamish,City,City of Sammamish,City,1
-122.10760186241,47.6833214470896,1699,2646,5250101,Nike Neighborhood Park,Park Site,City of Redmond,City,City of Redmond,City,City of Redmond,City,1
-121.863189327328,47.5456223911775,1700,5387,7242402,Whitaker Park,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,1
-122.345881504656,47.4448613790665,1701,5104,4233001,City Hall Park - Normandy Park,Park Site,City of Normandy Park,City,City of Normandy Park,City,City of Normandy Park,City,1
-122.157168183715,47.7711892025227,1702,5379,5260303,Rotary Community Park,Park Site,City of Woodinville,City,City of Woodinville,City,City of Woodinville,City,1
-122.099154684657,47.3682844615298,1703,5321,6223005,Jenkins Creek Trail - Covington,Park Site,City of Covington,City,City of Covington,City,City of Covington,City,1
-122.202196233523,47.6565315266571,1704,7275,5251703,Carillon Woods,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,0
-122.199484396002,47.656653806398,1705,7275,5251703,Carillon Woods,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,1
-121.967383831365,47.1902531292309,1706,2848,7203002,Enumclaw Exposition Center,Park Site,City of Enumclaw,City,City of Enumclaw,City,City of Enumclaw,City,0
-121.961513320727,47.1948515995468,1707,2848,7203002,Enumclaw Exposition Center,Park Site,City of Enumclaw,City,City of Enumclaw,City,City of Enumclaw,City,1
-122.228519321892,47.5345885549479,1708,2288,4242501,South Mercer Playfield,Park Site,City of Mercer Island,City,City of Mercer Island,City,City of Mercer Island,City,1
-122.177811948108,47.3162397824339,1709,2389,5210901,Lea Hill Park,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,1
-122.114648319053,47.6358398363347,1710,2605,5252402,Ardmore Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,0
-122.112260328969,47.6331353029551,1711,2605,5252402,Ardmore Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.176661309843,47.4756065038516,1712,2531,5231602,Maplewood Roadside Park,Park Site,City of Renton,City,City of Renton,City,City of Renton,City,1
-122.396351837529,47.6326853854174,1713,2420,3252201,Magnolia Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,0
-122.398539003333,47.6353531399845,1714,2420,3252201,Magnolia Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.412501445155,47.6404841208865,1715,2420,3252201,Magnolia Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,2
-122.39194274393,47.6323954957141,1716,2420,3252201,Magnolia Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,3
-122.472982950514,47.4679507053162,1717,7259,3231901,Shinglemill Creek Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.478599581222,47.476245195583,1718,7259,3231901,Shinglemill Creek Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,2
-122.185146799731,47.2898704467794,1719,2388,5212101,Shaughnessy Park,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,1
-122.241703974935,47.3849970112767,1720,7286,4222405,Uplands Extension Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,0
-122.24169235892,47.3839203665239,1721,7286,4222405,Uplands Extension Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,1
-121.868263114375,47.5371082980836,1722,5164,7242604,Chanticleer Park,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,1
-122.110605847014,47.6192840063112,1723,6911,5252504,Keeney Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.217837024543,47.6906625949696,1724,2833,5263101,Kiwanis Park - Kirkland,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,1
-121.857095493922,47.5382334028505,1725,5385,7242504,Eagle Park,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,1
-122.200891996096,47.6354632154479,1726,6897,5252001,Northtowne Neighborhood Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.024198999775,47.215220167771,1727,4866,6201501,Big Spring/Newaukum Creek Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.019981496108,47.2228889011701,1728,4866,6201501,Big Spring/Newaukum Creek Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.029826760844,47.2288626602299,1729,4866,6201501,Big Spring/Newaukum Creek Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,3
-122.403214839578,47.3135493503885,1730,2457,3211001,Dash Point State Park,Park Site,Washington State Parks,State,Washington State Parks,State,Washington State Parks,State,0
-122.40920327321,47.3197845651356,1731,2457,3211001,Dash Point State Park,Park Site,Washington State Parks,State,Washington State Parks,State,Washington State Parks,State,1
-122.263033616721,47.3775158625537,1732,5056,4222303,Mullen Slough Natural Area,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,0
-122.261356898812,47.3772102899257,1733,5056,4222303,Mullen Slough Natural Area,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,1
-122.189541433604,47.5651725667237,1734,2628,5241701,Newcastle Beach Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-121.824410115549,47.5295279727485,1735,5075,8243004,Sandy Cove Park,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,1
-122.384494581492,47.6683308295164,1736,6972,3251104,Bergen Place,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.293579761042,47.7057179818407,1737,2360,4262802,Meadowbrook Playfield,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.353824667011,47.3106653360319,1738,2434,4211801,Alderbrook Park,Park Site,City of Federal Way,City,City of Federal Way,City,City of Federal Way,City,0
-122.354935626375,47.3073316111619,1739,2434,4211801,Alderbrook Park,Park Site,City of Federal Way,City,City of Federal Way,City,City of Federal Way,City,1
-122.152044181856,47.6259784678639,1740,2610,5252701,Highland Park - Bellevue,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.180967133452,47.7662105399036,1741,2602,5260401,North Creek Sportsfields,Park Site,City of Bothell,City,City of Bothell,City,City of Bothell,City,0
-122.182908174996,47.7659382731475,1742,2602,5260401,North Creek Sportsfields,Park Site,City of Bothell,City,City of Bothell,City,City of Bothell,City,1
-121.889641242205,47.5721653650788,1743,2341,7241502,Fall City Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-121.890849383512,47.5704860480639,1744,2341,7241502,Fall City Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-121.909674831899,47.5340751362057,1745,4280,7243303,Raging River Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-121.911654167916,47.535097717883,1746,4280,7243303,Raging River Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-121.90650846101,47.545221872687,1747,4280,7243303,Raging River Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,2
-122.340408835975,47.4131063909017,1748,2550,4220701,Marine View Park,Park Site,City of Normandy Park,City,City of Normandy Park,City,City of Normandy Park,City,1
-122.024504839851,47.2783120222641,1749,2717,6212702,Flaming Geyser State Park,Park Site,Washington State Parks,State,Washington State Parks,State,Washington State Parks,State,0
-122.019563209282,47.2729609734526,1750,2717,6212702,Flaming Geyser State Park,Park Site,Washington State Parks,State,Washington State Parks,State,Washington State Parks,State,1
-122.042176376176,47.3370899429492,1751,2727,6210401,Lake Sawyer Park,Park Site,City of Black Diamond,City,City of Black Diamond,City,City of Black Diamond,City,1
-122.35063212656,47.5594252193007,1752,7582,4241904,Terminal 107 Park,Park Site,Port of Seattle,Other Government,Port of Seattle,Other Government,Port of Seattle,Other Government,1
-122.326588763966,47.4649311065552,1753,2491,4232001,Moshier Memorial Park,Park Site,City of Burien,City,City of Burien,City,City of Burien,City,1
-122.288698224764,47.6209501923799,1754,7155,4252707,Harrison Ridge Greenbelt,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,0
-122.290736679063,47.6193286570841,1755,7155,4252707,Harrison Ridge Greenbelt,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.271114318639,47.4136195462973,1756,6962,4221003,Valley Floor Community Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,1
-122.379117173389,47.6741866564959,1757,6970,3251102,Ballard Corners Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.32115655269,47.6748650534243,1758,7097,4250906,Ravenna Boulevard,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,0
-122.319343424799,47.6729171359509,1759,7097,4250906,Ravenna Boulevard,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.32427514676,47.6782374075212,1760,7097,4250906,Ravenna Boulevard,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,2
-121.986425876987,47.7452000643713,1761,5375,6261307,Taylors Landing Park,Park Site,City of Duvall,City,City of Duvall,City,City of Duvall,City,0
-121.986742793823,47.7448527877932,1762,5375,6261307,Taylors Landing Park,Park Site,City of Duvall,City,City of Duvall,City,City of Duvall,City,1
-122.175071003507,47.6774704729439,1763,7279,5250403,Rose Hill Meadows,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,1
-122.291853745103,47.5866741368642,1764,2517,4240901,Colman Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,0
-122.286980635423,47.5835937113884,1765,2517,4240901,Colman Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.348826028062,47.6500874122178,1766,6989,4251802,A. B. Ernst Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-121.999628932235,47.212122911515,1767,2743,6202301,Martin Johnson Park,Park Site,City of Enumclaw,City,City of Enumclaw,City,City of Enumclaw,City,0
-121.999627486122,47.2112370710263,1768,2743,6202301,Martin Johnson Park,Park Site,City of Enumclaw,City,City of Enumclaw,City,City of Enumclaw,City,1
-121.876178713585,47.5367072233555,1769,5166,7242606,Thompson Park - Snoqualmie,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,1
-122.13841987882,47.5540928416159,1770,5039,5242310,Saddleback Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-121.752259078007,47.4812615290321,1771,3143,8231401,Tanner Landing Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-121.756282343268,47.4833643192009,1772,3143,8231401,Tanner Landing Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.002966820068,47.5288203547563,1773,2677,6242602,Tradition Plateau NRCA,Park Site,City of Issaquah,City,City of Issaquah,City,City of Issaquah,City,0
-122.006789868367,47.5317378195963,1774,2677,6242602,Tradition Plateau NRCA,Park Site,City of Issaquah,City,City of Issaquah,City,City of Issaquah,City,1
-121.783737881436,47.4834401042681,1775,5073,8230908,Si View Neighborhood Park,Park Site,City of North Bend,City,City of North Bend,City,City of North Bend,City,0
-121.781924376096,47.4859525013096,1776,5073,8230908,Si View Neighborhood Park,Park Site,City of North Bend,City,City of North Bend,City,City of North Bend,City,1
-121.667769988733,47.4723132212938,1777,7758,9231401,Middle Fork Snoqualmie NRCA,Park Site,Washington State DNR,State,Washington State DNR,State,Washington State DNR,State,0
-121.621763962248,47.4670671447644,1778,7758,9231401,Middle Fork Snoqualmie NRCA,Park Site,Washington State DNR,State,Washington State DNR,State,Washington State DNR,State,1
-122.278118222771,47.7736454161793,1779,2299,4260301,Horizon View Park,Park Site,City of Lake Forest Park,City,City of Lake Forest Park,City,City of Lake Forest Park,City,1
-122.32459084479,47.6478377849609,1780,6987,4251706,Fairview Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,0
-122.325019859936,47.647919487487,1781,6987,4251706,Fairview Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.44053407313,47.4264806060923,1782,2845,3220505,Ellisport Wildlands,Park Site,Vashon PRSD,Park District,Vashon PRSD,Park District,Vashon PRSD,Park District,0
-122.440681402764,47.4282450578462,1783,2845,3220505,Ellisport Wildlands,Park Site,Vashon PRSD,Park District,Vashon PRSD,Park District,Vashon PRSD,Park District,1
-122.284839796425,47.618330548459,1784,7014,4252704,Denny Blaine Lake Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.296468568328,47.6222731312086,1785,8231,4252807,Julia Lee's Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-121.804200466177,47.4523214851557,1786,2784,8232001,Rattlesnake Mountain Scenic Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-121.807063368509,47.4654656287897,1787,2784,8232001,Rattlesnake Mountain Scenic Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.327636356691,47.5216218805843,1788,2284,4243202,Marra-Desimone Park,Farm Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.378474603348,47.7559838021937,1789,2421,3261101,Innis Arden Reserve Open Space,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,1
-122.205394656731,47.7492883295667,1790,2596,5260704,Blyth Park,Park Site,City of Bothell,City,City of Bothell,City,City of Bothell,City,0
-122.208471531782,47.7499602065168,1791,2596,5260704,Blyth Park,Park Site,City of Bothell,City,City of Bothell,City,City of Bothell,City,1
-122.15098274136,47.7061169941647,1792,7267,5262701,Sammamish Valley Park,Park Site,City of Redmond,City,City of Redmond,City,City of Redmond,City,1
-122.292938214644,47.6180219364645,1793,7017,4252802,William Grose Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.132714143346,47.5314496946295,1794,5114,5242604,Tralee Park,Park Site,City of Newcastle,City,City of Newcastle,City,City of Newcastle,City,1
-122.336061850372,47.3196838796338,1795,2412,4210702,French Lake Park,Park Site,City of Federal Way,City,City of Federal Way,City,City of Federal Way,City,1
-122.039446470801,47.6018881597581,1796,7863,6240401,Sammamish Commons,Park Site,City of Sammamish,City,City of Sammamish,City,City of Sammamish,City,1
-122.373095007266,47.6364714676425,1797,7135,3252408,12th West & West Howe Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.295823397428,47.6280143014004,1798,2313,4252101,Washington Park Arboretum,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,0
-122.29533597307,47.6354825378737,1799,2313,4252101,Washington Park Arboretum,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.188064832745,47.3525421847102,1800,2330,5223201,Pine Tree Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,1
-122.300992643072,47.6173092042784,1801,7033,4253305,Homer Harris Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-121.582547092849,47.4013573095178,1802,2787,9233101,Iron Horse State Park,Park Site,Washington State Parks,State,Washington State Parks,State,Washington State Parks,State,0
-121.741228412272,47.4375189004888,1803,2787,9233101,Iron Horse State Park,Park Site,Washington State Parks,State,Washington State Parks,State,Washington State Parks,State,1
-122.101289886806,47.3688208092479,1804,2772,6223002,Jenkins Creek Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.099560763253,47.3700629032254,1805,2772,6223002,Jenkins Creek Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.299140120701,47.6170529355254,1806,7034,4253306,Plum Tree Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.319751070815,47.740296718556,1807,2261,4261703,Paramount School Park,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,1
-122.094051659057,47.4513785609386,1808,3032,6233002,Wetland 14 Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.094089389684,47.4499091713709,1809,3032,6233002,Wetland 14 Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.387166281637,47.5668427962967,1810,7061,3241401,Dakota Place Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.106032089114,47.44598294066,1811,4877,5232504,Lake Desire 2 Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.10636455703,47.4460175809545,1812,4877,5232504,Lake Desire 2 Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
